"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,35,35.5,1,1,41
3,333.333333333333,28,37,1,2,41
2,500,19,31,2,1,41
143,6.99300699300699,11,27,2,2,41
0,Inf,NA,NA,3,1,41
23,43.4782608695652,14,24.5,3,2,41
0,Inf,NA,NA,4,1,41
2,500,17,20,4,2,41
0,Inf,NA,NA,5,1,41
1,1000,40,46,5,2,41
