"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,62
6,166.666666666667,20,36,1,2,62
6,166.666666666667,13,22,2,1,62
156,6.41025641025641,11,27,2,2,62
1,1000,31,33.5,3,1,62
22,45.4545454545455,14,25,3,2,62
0,Inf,NA,NA,4,1,62
1,1000,17,18,4,2,62
0,Inf,NA,NA,5,1,62
0,Inf,NA,NA,5,2,62
