"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
12,833.333333333333,21,34,1,1,89
29,344.827586206897,17,41,1,2,89
37,270.27027027027,12,22,2,1,89
1341,7.45712155108128,10,30,2,2,89
4,2500,22,24,3,1,89
134,74.6268656716418,14,25,3,2,89
0,Inf,NA,NA,4,1,89
11,909.090909090909,14,22,4,2,89
0,Inf,NA,NA,5,1,89
7,1428.57142857143,25,43,5,2,89
