"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
3,333.333333333333,22,36,1,1,74
4,250,19,27.5,1,2,74
3,333.333333333333,15,25.5,2,1,74
133,7.5187969924812,10,28,2,2,74
0,Inf,NA,NA,3,1,74
19,52.6315789473684,17,24,3,2,74
0,Inf,NA,NA,4,1,74
1,1000,16,16,4,2,74
0,Inf,NA,NA,5,1,74
2,500,28,37,5,2,74
