"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,14
0,Inf,NA,NA,1,2,14
6,83.3333333333333,14,20,2,1,14
86,5.81395348837209,12,30,2,2,14
0,Inf,NA,NA,3,1,14
10,50,17,26,3,2,14
0,Inf,NA,NA,4,1,14
1,500,13,14,4,2,14
0,Inf,NA,NA,5,1,14
1,500,28,33,5,2,14
