"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,100
2,250,23,30,1,2,100
2,250,13,22,2,1,100
69,7.2463768115942,12,29,2,2,100
0,Inf,NA,NA,3,1,100
6,83.3333333333333,18,24,3,2,100
0,Inf,NA,NA,4,1,100
0,Inf,NA,NA,4,2,100
0,Inf,NA,NA,5,1,100
0,Inf,NA,NA,5,2,100
