"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,21
0,Inf,NA,NA,1,2,21
4,125,15,25,2,1,21
85,5.88235294117647,12,29,2,2,21
0,Inf,NA,NA,3,1,21
7,71.4285714285714,18,27,3,2,21
0,Inf,NA,NA,4,1,21
2,250,12,13.5,4,2,21
0,Inf,NA,NA,5,1,21
1,500,40,42,5,2,21
