"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,6
1,500,33,37,1,2,6
2,250,17,28.5,2,1,6
80,6.25,12,27,2,2,6
0,Inf,NA,NA,3,1,6
11,45.4545454545455,17,26,3,2,6
0,Inf,NA,NA,4,1,6
1,500,11,12,4,2,6
0,Inf,NA,NA,5,1,6
1,500,39,44.5,5,2,6
