"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,98
6,83.3333333333333,21,34,1,2,98
5,100,15,24,2,1,98
70,7.14285714285714,12,31,2,2,98
0,Inf,NA,NA,3,1,98
12,41.6666666666667,17,22,3,2,98
0,Inf,NA,NA,4,1,98
1,500,13,16.5,4,2,98
0,Inf,NA,NA,5,1,98
0,Inf,NA,NA,5,2,98
