"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,46,66.5,1,1,4
2,500,21,42,1,2,4
7,142.857142857143,16,20,2,1,4
164,6.09756097560976,11,29,2,2,4
1,1000,24,26.5,3,1,4
27,37.037037037037,15,27,3,2,4
0,Inf,NA,NA,4,1,4
1,1000,16,22,4,2,4
0,Inf,NA,NA,5,1,4
0,Inf,NA,NA,5,2,4
