"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,33,46,1,1,24
5,200,19,38,1,2,24
3,333.333333333333,20,22.5,2,1,24
152,6.57894736842105,12,29,2,2,24
0,Inf,NA,NA,3,1,24
15,66.6666666666667,16,27,3,2,24
0,Inf,NA,NA,4,1,24
3,333.333333333333,14,20,4,2,24
0,Inf,NA,NA,5,1,24
1,1000,35,36,5,2,24
