"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
11,909.090909090909,22,36,1,1,14
31,322.58064516129,18,35,1,2,14
38,263.157894736842,13,22,2,1,14
1401,7.13775874375446,10,29,2,2,14
5,2000,23,33,3,1,14
146,68.4931506849315,14,28,3,2,14
0,Inf,NA,NA,4,1,14
9,1111.11111111111,14,20,4,2,14
1,10000,36,38,5,1,14
12,833.333333333333,21,34.5,5,2,14
