"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
7,1428.57142857143,22,37,1,1,54
40,250,17,36,1,2,54
40,250,12,24,2,1,54
1351,7.4019245003701,10,29,2,2,54
0,Inf,NA,NA,3,1,54
159,62.8930817610063,13,26,3,2,54
0,Inf,NA,NA,4,1,54
11,909.090909090909,13,19,4,2,54
0,Inf,NA,NA,5,1,54
5,2000,31,42.5,5,2,54
