"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,81
0,Inf,NA,NA,1,2,81
0,Inf,NA,NA,2,1,81
79,6.32911392405063,12,29,2,2,81
1,500,37,37.5,3,1,81
9,55.5555555555556,17,23,3,2,81
0,Inf,NA,NA,4,1,81
2,250,19,20,4,2,81
0,Inf,NA,NA,5,1,81
1,500,25,26.5,5,2,81
