"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,51,53,1,1,8
2,250,22,31,1,2,8
5,100,16,28,2,1,8
57,8.7719298245614,12,27,2,2,8
0,Inf,NA,NA,3,1,8
9,55.5555555555556,17,22,3,2,8
0,Inf,NA,NA,4,1,8
0,Inf,NA,NA,4,2,8
0,Inf,NA,NA,5,1,8
1,500,43,46.5,5,2,8
