"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,43,51.5,1,1,66
1,500,22,31,1,2,66
6,83.3333333333333,16,22.5,2,1,66
83,6.02409638554217,12,27,2,2,66
0,Inf,NA,NA,3,1,66
13,38.4615384615385,16,23,3,2,66
0,Inf,NA,NA,4,1,66
1,500,20,20,4,2,66
0,Inf,NA,NA,5,1,66
1,500,32,33.5,5,2,66
