"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,54
0,Inf,NA,NA,1,2,54
0,Inf,NA,NA,2,1,54
82,6.09756097560976,12,27,2,2,54
0,Inf,NA,NA,3,1,54
0,Inf,NA,NA,3,2,54
0,Inf,NA,NA,4,1,54
2,250,12,18.5,4,2,54
1,500,41,43,5,1,54
0,Inf,NA,NA,5,2,54
