"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,84
4,250,21,54,1,2,84
1,1000,19,28.5,2,1,84
140,7.14285714285714,11,29,2,2,84
0,Inf,NA,NA,3,1,84
20,50,17,24,3,2,84
0,Inf,NA,NA,4,1,84
2,500,19,21.5,4,2,84
0,Inf,NA,NA,5,1,84
0,Inf,NA,NA,5,2,84
