"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
20,500,22,35.5,1,1,44
43,232.558139534884,17,37,1,2,44
62,161.290322580645,13,22,2,1,44
1364,7.33137829912023,10,29,2,2,44
7,1428.57142857143,25,34.5,3,1,44
170,58.8235294117647,13,26,3,2,44
0,Inf,NA,NA,4,1,44
13,769.230769230769,15,20,4,2,44
1,10000,51,53,5,1,44
9,1111.11111111111,27,42,5,2,44
