"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,84
5,100,22,28.5,1,2,84
0,Inf,NA,NA,2,1,84
81,6.17283950617284,12,31,2,2,84
0,Inf,NA,NA,3,1,84
7,71.4285714285714,17,30,3,2,84
0,Inf,NA,NA,4,1,84
2,250,11,18,4,2,84
0,Inf,NA,NA,5,1,84
1,500,32,34.5,5,2,84
