"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,63
5,100,21,30,1,2,63
5,100,15,26,2,1,63
66,7.57575757575758,12,29,2,2,63
0,Inf,NA,NA,3,1,63
8,62.5,17,27.5,3,2,63
0,Inf,NA,NA,4,1,63
1,500,21,23,4,2,63
0,Inf,NA,NA,5,1,63
0,Inf,NA,NA,5,2,63
