"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,33,41,1,1,94
2,500,21,31,1,2,94
11,90.9090909090909,14,21,2,1,94
154,6.49350649350649,12,29,2,2,94
0,Inf,NA,NA,3,1,94
19,52.6315789473684,18,26,3,2,94
0,Inf,NA,NA,4,1,94
2,500,16,23,4,2,94
0,Inf,NA,NA,5,1,94
3,333.333333333333,32,39.5,5,2,94
