"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,16
3,166.666666666667,21,25,1,2,16
4,125,13,19,2,1,16
74,6.75675675675676,12,28,2,2,16
0,Inf,NA,NA,3,1,16
8,62.5,16,22,3,2,16
0,Inf,NA,NA,4,1,16
1,500,19,20.5,4,2,16
0,Inf,NA,NA,5,1,16
1,500,43,43,5,2,16
