"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,17
1,500,38,56.5,1,2,17
3,166.666666666667,21,25.5,2,1,17
79,6.32911392405063,12,30,2,2,17
0,Inf,NA,NA,3,1,17
12,41.6666666666667,17,24,3,2,17
0,Inf,NA,NA,4,1,17
2,250,12,19,4,2,17
0,Inf,NA,NA,5,1,17
0,Inf,NA,NA,5,2,17
