"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,53
4,250,17,25,1,2,53
4,250,13,20.5,2,1,53
149,6.71140939597315,12,27,2,2,53
0,Inf,NA,NA,3,1,53
10,100,19,26,3,2,53
0,Inf,NA,NA,4,1,53
5,200,17,21,4,2,53
0,Inf,NA,NA,5,1,53
3,333.333333333333,30,39.5,5,2,53
