"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,53
1,500,22,24,1,2,53
3,166.666666666667,13,16.5,2,1,53
74,6.75675675675676,13,29,2,2,53
0,Inf,NA,NA,3,1,53
11,45.4545454545455,16,22,3,2,53
0,Inf,NA,NA,4,1,53
1,500,19,23,4,2,53
0,Inf,NA,NA,5,1,53
0,Inf,NA,NA,5,2,53
