"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,22,26.5,1,1,56
3,333.333333333333,36,51,1,2,56
7,142.857142857143,15,21,2,1,56
180,5.55555555555556,11,28,2,2,56
1,1000,23,26.5,3,1,56
19,52.6315789473684,14,27,3,2,56
0,Inf,NA,NA,4,1,56
1,1000,19,20.5,4,2,56
0,Inf,NA,NA,5,1,56
4,250,26,35,5,2,56
