"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,89
2,250,21,39,1,2,89
0,Inf,NA,NA,2,1,89
71,7.04225352112676,12,28,2,2,89
0,Inf,NA,NA,3,1,89
8,62.5,17,28,3,2,89
0,Inf,NA,NA,4,1,89
1,500,13,13,4,2,89
0,Inf,NA,NA,5,1,89
1,500,45,46.5,5,2,89
