"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
12,833.333333333333,21,35,1,1,8
28,357.142857142857,17,36,1,2,8
44,227.272727272727,14,23,2,1,8
1383,7.23065798987708,11,29,2,2,8
3,3333.33333333333,22,27,3,1,8
142,70.4225352112676,13,26,3,2,8
0,Inf,NA,NA,4,1,8
15,666.666666666667,15,21,4,2,8
2,5000,47,73.5,5,1,8
12,833.333333333333,27,42,5,2,8
