"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,22
4,250,20,29,1,2,22
5,200,17,26,2,1,22
160,6.25,12,30,2,2,22
0,Inf,NA,NA,3,1,22
11,90.9090909090909,17,27,3,2,22
0,Inf,NA,NA,4,1,22
6,166.666666666667,14,19,4,2,22
0,Inf,NA,NA,5,1,22
0,Inf,NA,NA,5,2,22
