"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
11,909.090909090909,22,39,1,1,74
33,303.030303030303,19,34,1,2,74
47,212.765957446808,12,22,2,1,74
1344,7.44047619047619,11,29,2,2,74
8,1250,20,35,3,1,74
163,61.3496932515337,14,27,3,2,74
0,Inf,NA,NA,4,1,74
15,666.666666666667,16,20,4,2,74
1,10000,46,50.5,5,1,74
7,1428.57142857143,31,46,5,2,74
