"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
18,555.555555555556,21,36,1,1,49
39,256.410256410256,17,33,1,2,49
52,192.307692307692,13,22,2,1,49
1357,7.36919675755343,10,29,2,2,49
5,2000,21,36.5,3,1,49
161,62.111801242236,13,27,3,2,49
0,Inf,NA,NA,4,1,49
14,714.285714285714,14,22,4,2,49
0,Inf,NA,NA,5,1,49
4,2500,26,47,5,2,49
