"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,22,26.5,1,1,60
3,333.333333333333,17,38,1,2,60
5,200,15,20,2,1,60
152,6.57894736842105,11,29,2,2,60
1,1000,28,30,3,1,60
18,55.5555555555556,16,27,3,2,60
0,Inf,NA,NA,4,1,60
2,500,14,17,4,2,60
1,1000,31,35,5,1,60
3,333.333333333333,32,42.5,5,2,60
