"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,38
4,125,21,30,1,2,38
3,166.666666666667,16,18,2,1,38
78,6.41025641025641,12,28,2,2,38
0,Inf,NA,NA,3,1,38
4,125,17,25,3,2,38
0,Inf,NA,NA,4,1,38
4,125,12,18,4,2,38
0,Inf,NA,NA,5,1,38
1,500,25,29,5,2,38
