"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
17,588.235294117647,21,33,1,1,75
32,312.5,17,37,1,2,75
38,263.157894736842,14,24,2,1,75
1341,7.45712155108128,10,29,2,2,75
3,3333.33333333333,26,31.5,3,1,75
160,62.5,13,26,3,2,75
0,Inf,NA,NA,4,1,75
14,714.285714285714,14,25,4,2,75
2,5000,31,38,5,1,75
10,1000,30,47.5,5,2,75
