"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,250,42,46.5,1,1,46
3,166.666666666667,21,44,1,2,46
0,Inf,NA,NA,2,1,46
70,7.14285714285714,12,28,2,2,46
0,Inf,NA,NA,3,1,46
9,55.5555555555556,17,26,3,2,46
0,Inf,NA,NA,4,1,46
1,500,25,26.5,4,2,46
0,Inf,NA,NA,5,1,46
0,Inf,NA,NA,5,2,46
