"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
14,714.285714285714,21,39,1,1,59
39,256.410256410256,17,41.5,1,2,59
40,250,12,24,2,1,59
1302,7.68049155145929,10,29,2,2,59
2,5000,40,47,3,1,59
160,62.5,12,27,3,2,59
0,Inf,NA,NA,4,1,59
10,1000,14,21,4,2,59
0,Inf,NA,NA,5,1,59
10,1000,28,40,5,2,59
