"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
12,833.333333333333,21,31,1,1,65
42,238.095238095238,20,37,1,2,65
34,294.117647058824,13,21,2,1,65
1344,7.44047619047619,10,29,2,2,65
7,1428.57142857143,19,26,3,1,65
193,51.8134715025907,14,26,3,2,65
0,Inf,NA,NA,4,1,65
8,1250,14,20,4,2,65
0,Inf,NA,NA,5,1,65
5,2000,23,34,5,2,65
