"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,73
2,250,21,23.5,1,2,73
2,250,19,27.5,2,1,73
72,6.94444444444444,12,29,2,2,73
0,Inf,NA,NA,3,1,73
7,71.4285714285714,17,25.5,3,2,73
0,Inf,NA,NA,4,1,73
1,500,19,21,4,2,73
0,Inf,NA,NA,5,1,73
1,500,25,28,5,2,73
