"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,32,33,1,1,88
4,250,17,28,1,2,88
10,100,15,24,2,1,88
143,6.99300699300699,10,29,2,2,88
0,Inf,NA,NA,3,1,88
14,71.4285714285714,15,26,3,2,88
0,Inf,NA,NA,4,1,88
2,500,17,22,4,2,88
1,1000,31,34,5,1,88
1,1000,32,44.5,5,2,88
