"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,34,41,1,1,3
4,250,19,45,1,2,3
6,166.666666666667,15,22,2,1,3
150,6.66666666666667,10,28,2,2,3
0,Inf,NA,NA,3,1,3
14,71.4285714285714,14,27,3,2,3
0,Inf,NA,NA,4,1,3
0,Inf,NA,NA,4,2,3
0,Inf,NA,NA,5,1,3
2,500,34,40,5,2,3
