"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,92
2,250,22,35,1,2,92
1,500,18,25.5,2,1,92
63,7.93650793650794,13,26,2,2,92
0,Inf,NA,NA,3,1,92
10,50,16,21,3,2,92
0,Inf,NA,NA,4,1,92
3,166.666666666667,11,16,4,2,92
0,Inf,NA,NA,5,1,92
0,Inf,NA,NA,5,2,92
