"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,90
3,166.666666666667,21,26.5,1,2,90
4,125,15,22.5,2,1,90
59,8.47457627118644,12,29.5,2,2,90
0,Inf,NA,NA,3,1,90
13,38.4615384615385,16,24,3,2,90
0,Inf,NA,NA,4,1,90
1,500,12,13,4,2,90
0,Inf,NA,NA,5,1,90
0,Inf,NA,NA,5,2,90
