"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,22,34,1,1,8
5,200,24,38.5,1,2,8
2,500,15,25,2,1,8
162,6.17283950617284,10,28,2,2,8
1,1000,41,44.5,3,1,8
18,55.5555555555556,17,24,3,2,8
0,Inf,NA,NA,4,1,8
3,333.333333333333,14,22,4,2,8
0,Inf,NA,NA,5,1,8
1,1000,30,32,5,2,8
