"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
11,909.090909090909,21,33,1,1,51
30,333.333333333333,17,35,1,2,51
31,322.58064516129,12,22,2,1,51
1332,7.50750750750751,10,30,2,2,51
5,2000,22,33,3,1,51
166,60.2409638554217,14,26,3,2,51
0,Inf,NA,NA,4,1,51
10,1000,15,20,4,2,51
0,Inf,NA,NA,5,1,51
7,1428.57142857143,20,42,5,2,51
