"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
3,333.333333333333,23,29.5,1,1,75
3,333.333333333333,23,45,1,2,75
5,200,17,25,2,1,75
151,6.62251655629139,11,28,2,2,75
0,Inf,NA,NA,3,1,75
21,47.6190476190476,16,26.5,3,2,75
0,Inf,NA,NA,4,1,75
3,333.333333333333,17,20,4,2,75
0,Inf,NA,NA,5,1,75
1,1000,38,65,5,2,75
