"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,71
1,500,21,22,1,2,71
0,Inf,NA,NA,2,1,71
66,7.57575757575758,12,27,2,2,71
0,Inf,NA,NA,3,1,71
8,62.5,17,24,3,2,71
0,Inf,NA,NA,4,1,71
4,125,11,19,4,2,71
0,Inf,NA,NA,5,1,71
1,500,31,31,5,2,71
