"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,81
4,250,21,43.5,1,2,81
5,200,15,23,2,1,81
148,6.75675675675676,11,27,2,2,81
0,Inf,NA,NA,3,1,81
22,45.4545454545455,14,26,3,2,81
0,Inf,NA,NA,4,1,81
2,500,13,15,4,2,81
0,Inf,NA,NA,5,1,81
2,500,20,37,5,2,81
