"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
3,333.333333333333,22,29,1,1,33
3,333.333333333333,21,36,1,2,33
4,250,14,22,2,1,33
174,5.74712643678161,10,30,2,2,33
0,Inf,NA,NA,3,1,33
20,50,16,25,3,2,33
0,Inf,NA,NA,4,1,33
1,1000,18,18.5,4,2,33
1,1000,59,64.5,5,1,33
3,333.333333333333,31,35,5,2,33
