"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,7
2,250,22,34,1,2,7
1,500,15,17,2,1,7
75,6.66666666666667,12,29.5,2,2,7
1,500,48,50.5,3,1,7
12,41.6666666666667,16,27,3,2,7
0,Inf,NA,NA,4,1,7
0,Inf,NA,NA,4,2,7
0,Inf,NA,NA,5,1,7
1,500,35,35.5,5,2,7
