"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,1000,35,38,1,1,61
5,200,21,47,1,2,61
8,125,15,23,2,1,61
145,6.89655172413793,10,29,2,2,61
0,Inf,NA,NA,3,1,61
18,55.5555555555556,15,24,3,2,61
0,Inf,NA,NA,4,1,61
1,1000,16,16.5,4,2,61
0,Inf,NA,NA,5,1,61
3,333.333333333333,29,48,5,2,61
