"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,46
5,200,20,24,1,2,46
5,200,15,18,2,1,46
145,6.89655172413793,11,28,2,2,46
1,1000,20,21.5,3,1,46
16,62.5,18,26,3,2,46
0,Inf,NA,NA,4,1,46
1,1000,19,19,4,2,46
0,Inf,NA,NA,5,1,46
1,1000,38,41.5,5,2,46
