"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,45,48,1,1,94
4,125,22,32,1,2,94
2,250,16,18.5,2,1,94
83,6.02409638554217,12,30,2,2,94
0,Inf,NA,NA,3,1,94
7,71.4285714285714,17,27.5,3,2,94
0,Inf,NA,NA,4,1,94
1,500,11,11,4,2,94
0,Inf,NA,NA,5,1,94
0,Inf,NA,NA,5,2,94
