"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,72
2,250,22,31,1,2,72
0,Inf,NA,NA,2,1,72
87,5.74712643678161,13,25,2,2,72
0,Inf,NA,NA,3,1,72
11,45.4545454545455,17,25,3,2,72
0,Inf,NA,NA,4,1,72
2,250,11,13.5,4,2,72
0,Inf,NA,NA,5,1,72
0,Inf,NA,NA,5,2,72
