"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,21
2,500,33,34.5,1,2,21
6,166.666666666667,13,24,2,1,21
155,6.45161290322581,10,27,2,2,21
0,Inf,NA,NA,3,1,21
20,50,14,25,3,2,21
0,Inf,NA,NA,4,1,21
1,1000,19,20,4,2,21
0,Inf,NA,NA,5,1,21
2,500,26,38.5,5,2,21
