"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
14,714.285714285714,21,35,1,1,13
31,322.58064516129,17,44,1,2,13
37,270.27027027027,13,23.5,2,1,13
1311,7.627765064836,11,29,2,2,13
4,2500,22,28.5,3,1,13
155,64.5161290322581,13,27,3,2,13
0,Inf,NA,NA,4,1,13
14,714.285714285714,15,22,4,2,13
1,10000,42,42,5,1,13
8,1250,27,42,5,2,13
