"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,18
3,333.333333333333,22,39.5,1,2,18
6,166.666666666667,15,19,2,1,18
161,6.2111801242236,12,28,2,2,18
1,1000,27,28,3,1,18
21,47.6190476190476,16,26,3,2,18
0,Inf,NA,NA,4,1,18
2,500,16,18.5,4,2,18
0,Inf,NA,NA,5,1,18
2,500,40,44,5,2,18
