"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,19
6,83.3333333333333,20,30,1,2,19
1,500,18,20.5,2,1,19
75,6.66666666666667,12,26,2,2,19
0,Inf,NA,NA,3,1,19
8,62.5,16,27,3,2,19
0,Inf,NA,NA,4,1,19
1,500,20,22.5,4,2,19
0,Inf,NA,NA,5,1,19
0,Inf,NA,NA,5,2,19
