"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,80
0,Inf,NA,NA,1,2,80
3,166.666666666667,16,19,2,1,80
65,7.69230769230769,12,30,2,2,80
0,Inf,NA,NA,3,1,80
11,45.4545454545455,17,23,3,2,80
0,Inf,NA,NA,4,1,80
0,Inf,NA,NA,4,2,80
0,Inf,NA,NA,5,1,80
0,Inf,NA,NA,5,2,80
