"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,52,55,1,1,69
3,166.666666666667,21,26.5,1,2,69
3,166.666666666667,18,19,2,1,69
73,6.84931506849315,12,28,2,2,69
0,Inf,NA,NA,3,1,69
11,45.4545454545455,16,26,3,2,69
0,Inf,NA,NA,4,1,69
1,500,11,13.5,4,2,69
0,Inf,NA,NA,5,1,69
0,Inf,NA,NA,5,2,69
