"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
1,500,44,44,1,1,75
1,500,30,34,1,2,75
3,166.666666666667,12,18,2,1,75
75,6.66666666666667,13,27,2,2,75
0,Inf,NA,NA,3,1,75
7,71.4285714285714,18,24.5,3,2,75
0,Inf,NA,NA,4,1,75
1,500,20,20,4,2,75
0,Inf,NA,NA,5,1,75
0,Inf,NA,NA,5,2,75
