"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
2,500,27,29.5,1,1,69
8,125,20,32,1,2,69
5,200,14,23,2,1,69
159,6.28930817610063,11,28,2,2,69
1,1000,39,43.5,3,1,69
16,62.5,15,24,3,2,69
0,Inf,NA,NA,4,1,69
2,500,20,20.5,4,2,69
0,Inf,NA,NA,5,1,69
1,1000,31,34.5,5,2,69
