"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
0,Inf,NA,NA,1,1,67
1,1000,50,50.5,1,2,67
7,142.857142857143,13,23,2,1,67
151,6.62251655629139,10,29,2,2,67
1,1000,22,24,3,1,67
14,71.4285714285714,16,23,3,2,67
0,Inf,NA,NA,4,1,67
2,500,15,17,4,2,67
0,Inf,NA,NA,5,1,67
1,1000,35,39.5,5,2,67
