"num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
3,333.333333333333,32,38.5,1,1,92
3,333.333333333333,17,24,1,2,92
5,200,18,26,2,1,92
149,6.71140939597315,12,29,2,2,92
1,1000,26,31.5,3,1,92
14,71.4285714285714,15,28,3,2,92
0,Inf,NA,NA,4,1,92
4,250,17,21,4,2,92
0,Inf,NA,NA,5,1,92
0,Inf,NA,NA,5,2,92
